1.0125 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
14.4409 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.4443 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.4479 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
14.4520 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
14.4552 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.4572 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.4593 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.4612 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.4630 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
14.4664 	EXP 	Imported C:/Users/student/Desktop/dhruvi Lab in psy/sequence_cond.csv as conditions, 4 conditions, 2 params
14.4667 	EXP 	Created sequence: sequential, trialTypes=4, nReps=24, seed=None
14.4670 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
14.5492 	EXP 	fixation: autoDraw = True
15.4728 	EXP 	line1: autoDraw = True
15.4728 	EXP 	line2: autoDraw = True
15.4728 	EXP 	line3: autoDraw = True
15.4728 	EXP 	line4: autoDraw = True
15.5559 	EXP 	fixation: autoDraw = False
16.4726 	EXP 	probe: autoDraw = True
17.3742 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
17.3759 	DATA 	Keypress: x
17.3892 	EXP 	fixation: autoDraw = False
17.3892 	EXP 	line1: autoDraw = False
17.3892 	EXP 	line2: autoDraw = False
17.3892 	EXP 	line3: autoDraw = False
17.3892 	EXP 	line4: autoDraw = False
17.3892 	EXP 	probe: autoDraw = False
17.3892 	EXP 	fixation: autoDraw = True
18.3893 	EXP 	fixation: autoDraw = False
18.3893 	EXP 	line1: autoDraw = True
18.3893 	EXP 	line2: autoDraw = True
18.3893 	EXP 	line3: autoDraw = True
18.3893 	EXP 	line4: autoDraw = True
19.3894 	EXP 	probe: autoDraw = True
20.3909 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
20.3922 	DATA 	Keypress: v
20.4063 	EXP 	fixation: autoDraw = False
20.4063 	EXP 	line1: autoDraw = False
20.4063 	EXP 	line2: autoDraw = False
20.4063 	EXP 	line3: autoDraw = False
20.4063 	EXP 	line4: autoDraw = False
20.4063 	EXP 	probe: autoDraw = False
20.4063 	EXP 	fixation: autoDraw = True
21.4063 	EXP 	fixation: autoDraw = False
21.4063 	EXP 	line1: autoDraw = True
21.4063 	EXP 	line2: autoDraw = True
21.4063 	EXP 	line3: autoDraw = True
21.4063 	EXP 	line4: autoDraw = True
22.3898 	EXP 	probe: autoDraw = True
22.9645 	DATA 	Keypress: c
22.9760 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
22.9899 	EXP 	fixation: autoDraw = False
22.9899 	EXP 	line1: autoDraw = False
22.9899 	EXP 	line2: autoDraw = False
22.9899 	EXP 	line3: autoDraw = False
22.9899 	EXP 	line4: autoDraw = False
22.9899 	EXP 	probe: autoDraw = False
22.9899 	EXP 	fixation: autoDraw = True
23.9900 	EXP 	fixation: autoDraw = False
23.9900 	EXP 	line1: autoDraw = True
23.9900 	EXP 	line2: autoDraw = True
23.9900 	EXP 	line3: autoDraw = True
23.9900 	EXP 	line4: autoDraw = True
24.9901 	EXP 	probe: autoDraw = True
25.5097 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
25.5127 	DATA 	Keypress: z
25.5235 	EXP 	fixation: autoDraw = False
25.5235 	EXP 	line1: autoDraw = False
25.5235 	EXP 	line2: autoDraw = False
25.5235 	EXP 	line3: autoDraw = False
25.5235 	EXP 	line4: autoDraw = False
25.5235 	EXP 	probe: autoDraw = False
25.5235 	EXP 	fixation: autoDraw = True
26.5236 	EXP 	fixation: autoDraw = False
26.5236 	EXP 	line1: autoDraw = True
26.5236 	EXP 	line2: autoDraw = True
26.5236 	EXP 	line3: autoDraw = True
26.5236 	EXP 	line4: autoDraw = True
27.5238 	EXP 	probe: autoDraw = True
28.2600 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
28.2629 	DATA 	Keypress: x
28.2738 	EXP 	fixation: autoDraw = False
28.2738 	EXP 	line1: autoDraw = False
28.2738 	EXP 	line2: autoDraw = False
28.2738 	EXP 	line3: autoDraw = False
28.2738 	EXP 	line4: autoDraw = False
28.2738 	EXP 	probe: autoDraw = False
28.2738 	EXP 	fixation: autoDraw = True
29.2740 	EXP 	fixation: autoDraw = False
29.2740 	EXP 	line1: autoDraw = True
29.2740 	EXP 	line2: autoDraw = True
29.2740 	EXP 	line3: autoDraw = True
29.2740 	EXP 	line4: autoDraw = True
30.2740 	EXP 	probe: autoDraw = True
30.8586 	EXP 	New trial (rep=1, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
30.8599 	DATA 	Keypress: v
30.8740 	EXP 	fixation: autoDraw = False
30.8740 	EXP 	line1: autoDraw = False
30.8740 	EXP 	line2: autoDraw = False
30.8740 	EXP 	line3: autoDraw = False
30.8740 	EXP 	line4: autoDraw = False
30.8740 	EXP 	probe: autoDraw = False
30.8740 	EXP 	fixation: autoDraw = True
31.8574 	EXP 	line1: autoDraw = True
31.8574 	EXP 	line2: autoDraw = True
31.8574 	EXP 	line3: autoDraw = True
31.8574 	EXP 	line4: autoDraw = True
31.8741 	EXP 	fixation: autoDraw = False
32.8575 	EXP 	probe: autoDraw = True
33.3776 	DATA 	Keypress: c
33.3921 	EXP 	New trial (rep=1, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
33.4077 	EXP 	fixation: autoDraw = False
33.4077 	EXP 	line1: autoDraw = False
33.4077 	EXP 	line2: autoDraw = False
33.4077 	EXP 	line3: autoDraw = False
33.4077 	EXP 	line4: autoDraw = False
33.4077 	EXP 	probe: autoDraw = False
33.4077 	EXP 	fixation: autoDraw = True
34.3934 	EXP 	line1: autoDraw = True
34.3934 	EXP 	line2: autoDraw = True
34.3934 	EXP 	line3: autoDraw = True
34.3934 	EXP 	line4: autoDraw = True
34.4094 	EXP 	fixation: autoDraw = False
35.3912 	EXP 	probe: autoDraw = True
35.8939 	EXP 	New trial (rep=2, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
35.8967 	DATA 	Keypress: z
35.9080 	EXP 	fixation: autoDraw = False
35.9080 	EXP 	line1: autoDraw = False
35.9080 	EXP 	line2: autoDraw = False
35.9080 	EXP 	line3: autoDraw = False
35.9080 	EXP 	line4: autoDraw = False
35.9080 	EXP 	probe: autoDraw = False
35.9080 	EXP 	fixation: autoDraw = True
36.9080 	EXP 	fixation: autoDraw = False
36.9080 	EXP 	line1: autoDraw = True
36.9080 	EXP 	line2: autoDraw = True
36.9080 	EXP 	line3: autoDraw = True
36.9080 	EXP 	line4: autoDraw = True
37.9079 	EXP 	probe: autoDraw = True
38.4427 	EXP 	New trial (rep=2, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
38.4440 	DATA 	Keypress: x
38.4581 	EXP 	fixation: autoDraw = False
38.4581 	EXP 	line1: autoDraw = False
38.4581 	EXP 	line2: autoDraw = False
38.4581 	EXP 	line3: autoDraw = False
38.4581 	EXP 	line4: autoDraw = False
38.4581 	EXP 	probe: autoDraw = False
38.4581 	EXP 	fixation: autoDraw = True
39.4415 	EXP 	line1: autoDraw = True
39.4415 	EXP 	line2: autoDraw = True
39.4415 	EXP 	line3: autoDraw = True
39.4415 	EXP 	line4: autoDraw = True
39.4582 	EXP 	fixation: autoDraw = False
40.4418 	EXP 	probe: autoDraw = True
40.9285 	DATA 	Keypress: v
40.9429 	EXP 	New trial (rep=2, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
40.9583 	EXP 	fixation: autoDraw = False
40.9583 	EXP 	line1: autoDraw = False
40.9583 	EXP 	line2: autoDraw = False
40.9583 	EXP 	line3: autoDraw = False
40.9583 	EXP 	line4: autoDraw = False
40.9583 	EXP 	probe: autoDraw = False
40.9583 	EXP 	fixation: autoDraw = True
41.9417 	EXP 	line1: autoDraw = True
41.9417 	EXP 	line2: autoDraw = True
41.9417 	EXP 	line3: autoDraw = True
41.9417 	EXP 	line4: autoDraw = True
41.9584 	EXP 	fixation: autoDraw = False
42.9419 	EXP 	probe: autoDraw = True
43.6100 	EXP 	New trial (rep=2, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
43.6113 	DATA 	Keypress: c
43.6252 	EXP 	fixation: autoDraw = False
43.6252 	EXP 	line1: autoDraw = False
43.6252 	EXP 	line2: autoDraw = False
43.6252 	EXP 	line3: autoDraw = False
43.6252 	EXP 	line4: autoDraw = False
43.6252 	EXP 	probe: autoDraw = False
43.6252 	EXP 	fixation: autoDraw = True
44.6253 	EXP 	fixation: autoDraw = False
44.6253 	EXP 	line1: autoDraw = True
44.6253 	EXP 	line2: autoDraw = True
44.6253 	EXP 	line3: autoDraw = True
44.6253 	EXP 	line4: autoDraw = True
45.6089 	EXP 	probe: autoDraw = True
46.0268 	EXP 	New trial (rep=3, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
46.0281 	DATA 	Keypress: z
46.0423 	EXP 	fixation: autoDraw = False
46.0423 	EXP 	line1: autoDraw = False
46.0423 	EXP 	line2: autoDraw = False
46.0423 	EXP 	line3: autoDraw = False
46.0423 	EXP 	line4: autoDraw = False
46.0423 	EXP 	probe: autoDraw = False
46.0423 	EXP 	fixation: autoDraw = True
47.0256 	EXP 	line1: autoDraw = True
47.0256 	EXP 	line2: autoDraw = True
47.0256 	EXP 	line3: autoDraw = True
47.0256 	EXP 	line4: autoDraw = True
47.0423 	EXP 	fixation: autoDraw = False
48.0257 	EXP 	probe: autoDraw = True
48.5605 	EXP 	New trial (rep=3, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
48.5618 	DATA 	Keypress: x
48.5759 	EXP 	fixation: autoDraw = False
48.5759 	EXP 	line1: autoDraw = False
48.5759 	EXP 	line2: autoDraw = False
48.5759 	EXP 	line3: autoDraw = False
48.5759 	EXP 	line4: autoDraw = False
48.5759 	EXP 	probe: autoDraw = False
48.5759 	EXP 	fixation: autoDraw = True
49.5760 	EXP 	fixation: autoDraw = False
49.5760 	EXP 	line1: autoDraw = True
49.5760 	EXP 	line2: autoDraw = True
49.5760 	EXP 	line3: autoDraw = True
49.5760 	EXP 	line4: autoDraw = True
50.5594 	EXP 	probe: autoDraw = True
50.9607 	EXP 	New trial (rep=3, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
50.9620 	DATA 	Keypress: v
50.9760 	EXP 	fixation: autoDraw = False
50.9760 	EXP 	line1: autoDraw = False
50.9760 	EXP 	line2: autoDraw = False
50.9760 	EXP 	line3: autoDraw = False
50.9760 	EXP 	line4: autoDraw = False
50.9760 	EXP 	probe: autoDraw = False
50.9760 	EXP 	fixation: autoDraw = True
51.9595 	EXP 	line1: autoDraw = True
51.9595 	EXP 	line2: autoDraw = True
51.9595 	EXP 	line3: autoDraw = True
51.9595 	EXP 	line4: autoDraw = True
51.9761 	EXP 	fixation: autoDraw = False
52.9597 	EXP 	probe: autoDraw = True
53.5277 	EXP 	New trial (rep=3, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
53.5290 	DATA 	Keypress: c
53.5430 	EXP 	fixation: autoDraw = False
53.5430 	EXP 	line1: autoDraw = False
53.5430 	EXP 	line2: autoDraw = False
53.5430 	EXP 	line3: autoDraw = False
53.5430 	EXP 	line4: autoDraw = False
53.5430 	EXP 	probe: autoDraw = False
53.5430 	EXP 	fixation: autoDraw = True
54.5431 	EXP 	fixation: autoDraw = False
54.5431 	EXP 	line1: autoDraw = True
54.5431 	EXP 	line2: autoDraw = True
54.5431 	EXP 	line3: autoDraw = True
54.5431 	EXP 	line4: autoDraw = True
55.5266 	EXP 	probe: autoDraw = True
55.9278 	EXP 	New trial (rep=4, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
55.9291 	DATA 	Keypress: z
55.9433 	EXP 	fixation: autoDraw = False
55.9433 	EXP 	line1: autoDraw = False
55.9433 	EXP 	line2: autoDraw = False
55.9433 	EXP 	line3: autoDraw = False
55.9433 	EXP 	line4: autoDraw = False
55.9433 	EXP 	probe: autoDraw = False
55.9433 	EXP 	fixation: autoDraw = True
56.9267 	EXP 	line1: autoDraw = True
56.9267 	EXP 	line2: autoDraw = True
56.9267 	EXP 	line3: autoDraw = True
56.9267 	EXP 	line4: autoDraw = True
56.9434 	EXP 	fixation: autoDraw = False
57.9268 	EXP 	probe: autoDraw = True
58.2614 	EXP 	New trial (rep=4, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
58.2627 	DATA 	Keypress: x
58.2768 	EXP 	fixation: autoDraw = False
58.2768 	EXP 	line1: autoDraw = False
58.2768 	EXP 	line2: autoDraw = False
58.2768 	EXP 	line3: autoDraw = False
58.2768 	EXP 	line4: autoDraw = False
58.2768 	EXP 	probe: autoDraw = False
58.2768 	EXP 	fixation: autoDraw = True
59.2603 	EXP 	line1: autoDraw = True
59.2603 	EXP 	line2: autoDraw = True
59.2603 	EXP 	line3: autoDraw = True
59.2603 	EXP 	line4: autoDraw = True
59.2770 	EXP 	fixation: autoDraw = False
60.2604 	EXP 	probe: autoDraw = True
60.6616 	EXP 	New trial (rep=4, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
60.6629 	DATA 	Keypress: v
60.6771 	EXP 	fixation: autoDraw = False
60.6771 	EXP 	line1: autoDraw = False
60.6771 	EXP 	line2: autoDraw = False
60.6771 	EXP 	line3: autoDraw = False
60.6771 	EXP 	line4: autoDraw = False
60.6771 	EXP 	probe: autoDraw = False
60.6771 	EXP 	fixation: autoDraw = True
61.6604 	EXP 	line1: autoDraw = True
61.6604 	EXP 	line2: autoDraw = True
61.6604 	EXP 	line3: autoDraw = True
61.6604 	EXP 	line4: autoDraw = True
61.6771 	EXP 	fixation: autoDraw = False
62.6606 	EXP 	probe: autoDraw = True
63.0619 	EXP 	New trial (rep=4, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
63.0632 	DATA 	Keypress: c
63.0773 	EXP 	fixation: autoDraw = False
63.0773 	EXP 	line1: autoDraw = False
63.0773 	EXP 	line2: autoDraw = False
63.0773 	EXP 	line3: autoDraw = False
63.0773 	EXP 	line4: autoDraw = False
63.0773 	EXP 	probe: autoDraw = False
63.0773 	EXP 	fixation: autoDraw = True
64.0608 	EXP 	line1: autoDraw = True
64.0608 	EXP 	line2: autoDraw = True
64.0608 	EXP 	line3: autoDraw = True
64.0608 	EXP 	line4: autoDraw = True
64.0774 	EXP 	fixation: autoDraw = False
65.0608 	EXP 	probe: autoDraw = True
65.4122 	EXP 	New trial (rep=5, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
65.4135 	DATA 	Keypress: z
65.4284 	EXP 	fixation: autoDraw = False
65.4284 	EXP 	line1: autoDraw = False
65.4284 	EXP 	line2: autoDraw = False
65.4284 	EXP 	line3: autoDraw = False
65.4284 	EXP 	line4: autoDraw = False
65.4284 	EXP 	probe: autoDraw = False
65.4284 	EXP 	fixation: autoDraw = True
66.4285 	EXP 	fixation: autoDraw = False
66.4285 	EXP 	line1: autoDraw = True
66.4285 	EXP 	line2: autoDraw = True
66.4285 	EXP 	line3: autoDraw = True
66.4285 	EXP 	line4: autoDraw = True
67.4113 	EXP 	probe: autoDraw = True
67.7639 	EXP 	New trial (rep=5, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
67.7668 	DATA 	Keypress: x
67.7780 	EXP 	fixation: autoDraw = False
67.7780 	EXP 	line1: autoDraw = False
67.7780 	EXP 	line2: autoDraw = False
67.7780 	EXP 	line3: autoDraw = False
67.7780 	EXP 	line4: autoDraw = False
67.7780 	EXP 	probe: autoDraw = False
67.7780 	EXP 	fixation: autoDraw = True
68.7787 	EXP 	fixation: autoDraw = False
68.7787 	EXP 	line1: autoDraw = True
68.7787 	EXP 	line2: autoDraw = True
68.7787 	EXP 	line3: autoDraw = True
68.7787 	EXP 	line4: autoDraw = True
69.7782 	EXP 	probe: autoDraw = True
70.1975 	EXP 	New trial (rep=5, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
70.2004 	DATA 	Keypress: v
70.2116 	EXP 	fixation: autoDraw = False
70.2116 	EXP 	line1: autoDraw = False
70.2116 	EXP 	line2: autoDraw = False
70.2116 	EXP 	line3: autoDraw = False
70.2116 	EXP 	line4: autoDraw = False
70.2116 	EXP 	probe: autoDraw = False
70.2116 	EXP 	fixation: autoDraw = True
71.2116 	EXP 	fixation: autoDraw = False
71.2116 	EXP 	line1: autoDraw = True
71.2116 	EXP 	line2: autoDraw = True
71.2116 	EXP 	line3: autoDraw = True
71.2116 	EXP 	line4: autoDraw = True
72.2116 	EXP 	probe: autoDraw = True
72.7797 	EXP 	New trial (rep=5, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
72.7810 	DATA 	Keypress: c
72.7951 	EXP 	fixation: autoDraw = False
72.7951 	EXP 	line1: autoDraw = False
72.7951 	EXP 	line2: autoDraw = False
72.7951 	EXP 	line3: autoDraw = False
72.7951 	EXP 	line4: autoDraw = False
72.7951 	EXP 	probe: autoDraw = False
72.7951 	EXP 	fixation: autoDraw = True
73.7951 	EXP 	fixation: autoDraw = False
73.7951 	EXP 	line1: autoDraw = True
73.7951 	EXP 	line2: autoDraw = True
73.7951 	EXP 	line3: autoDraw = True
73.7951 	EXP 	line4: autoDraw = True
74.7787 	EXP 	probe: autoDraw = True
75.1299 	EXP 	New trial (rep=6, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
75.1312 	DATA 	Keypress: z
75.1453 	EXP 	fixation: autoDraw = False
75.1453 	EXP 	line1: autoDraw = False
75.1453 	EXP 	line2: autoDraw = False
75.1453 	EXP 	line3: autoDraw = False
75.1453 	EXP 	line4: autoDraw = False
75.1453 	EXP 	probe: autoDraw = False
75.1453 	EXP 	fixation: autoDraw = True
76.1308 	EXP 	line1: autoDraw = True
76.1308 	EXP 	line2: autoDraw = True
76.1308 	EXP 	line3: autoDraw = True
76.1308 	EXP 	line4: autoDraw = True
76.1470 	EXP 	fixation: autoDraw = False
77.1289 	EXP 	probe: autoDraw = True
77.6489 	DATA 	Keypress: x
77.6634 	EXP 	New trial (rep=6, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
77.6789 	EXP 	fixation: autoDraw = False
77.6789 	EXP 	line1: autoDraw = False
77.6789 	EXP 	line2: autoDraw = False
77.6789 	EXP 	line3: autoDraw = False
77.6789 	EXP 	line4: autoDraw = False
77.6789 	EXP 	probe: autoDraw = False
77.6789 	EXP 	fixation: autoDraw = True
78.6648 	EXP 	line1: autoDraw = True
78.6648 	EXP 	line2: autoDraw = True
78.6648 	EXP 	line3: autoDraw = True
78.6648 	EXP 	line4: autoDraw = True
78.6805 	EXP 	fixation: autoDraw = False
79.6626 	EXP 	probe: autoDraw = True
80.0986 	EXP 	New trial (rep=6, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
80.1012 	DATA 	Keypress: v
80.1126 	EXP 	fixation: autoDraw = False
80.1126 	EXP 	line1: autoDraw = False
80.1126 	EXP 	line2: autoDraw = False
80.1126 	EXP 	line3: autoDraw = False
80.1126 	EXP 	line4: autoDraw = False
80.1126 	EXP 	probe: autoDraw = False
80.1126 	EXP 	fixation: autoDraw = True
81.1126 	EXP 	fixation: autoDraw = False
81.1126 	EXP 	line1: autoDraw = True
81.1126 	EXP 	line2: autoDraw = True
81.1126 	EXP 	line3: autoDraw = True
81.1126 	EXP 	line4: autoDraw = True
82.1127 	EXP 	probe: autoDraw = True
